main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author
AMAZON FASHION,Floerns Women's Peter Pan Collar Lace Cap Sleeve Tie Waist Shift Dress Navy XS,3.0,2,['Tie closure'],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/61FAqwCN17L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61YEXiJ8rJL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61C99-k8fRL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61Ayga-RDSL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61lLqeV8P2L._AC_UL1500_.jpg', None], 'large': ['https://m.media-amazon.com/images/I/31RuJFCZNEL._AC_.jpg', 'https://m.media-amazon.com/images/I/31nQAjWipNL._AC_.jpg', 'https://m.media-amazon.com/images/I/31M6qC3lJcL._AC_.jpg', 'https://m.media-amazon.com/images/I/417FD6f7scL._AC_.jpg', 'https://m.media-amazon.com/images/I/31wtBreiINL._AC_.jpg', 'https://m.media-amazon.com/images/I/41e1kUYgZKL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/31RuJFCZNEL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31nQAjWipNL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31M6qC3lJcL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/417FD6f7scL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31wtBreiINL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41e1kUYgZKL._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05']}","{'title': [], 'url': [], 'user_id': []}",Floerns,[],"{""Package Dimensions"": ""8.9 x 7 x 1.9 inches; 6.38 Ounces"", ""Item model number"": ""B6-07190530587-XS"", ""Date First Available"": ""August 9, 2019""}",B07VT38PX2,,,
AMAZON FASHION,Zolure 18G Nose Rings Nose Studs Stainless Steel Nose Piercing Jewelry for Women Men,4.3,219,"['[Package]: Total 18 pcs C shaped nose rings in different colors, delicate and unique, meet all your needs for different occasions, come with a black velvet pouch.', '[Safety Material]: These nose piercing jewelry are made of surgical steel. Comfortable and could be long time wearing.', '[Suitable Size]: Stainless steel nose rings nose studs are 20G(0.8mm), nose hoops inner diameter: 8mm', '[Multi Usages]: These nose piercing jewelry for women men can be as earring hoops, nostril piercing rings hoop, lip rings, cartilage earrings, nose pin studs, septum rings, helix earring hoops, daith earring hoop and other more body piercings jewelry.', '[ GUARANTEE ] :All Products Are Offered 90 Days Money Back or Exchange Guarantee.']",[],6.99,"{'hi_res': ['https://m.media-amazon.com/images/I/711yqrpKlqS._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61dxP7wnjyS._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61TPNMsdnoS._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61cfxEZqi8L._AC_UL1001_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41r-UHlwrpS._AC_.jpg', 'https://m.media-amazon.com/images/I/414Qopas++S._AC_.jpg', 'https://m.media-amazon.com/images/I/41HrziXSzaS._AC_.jpg', 'https://m.media-amazon.com/images/I/51Nakmhi+vL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41r-UHlwrpS._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/414Qopas++S._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41HrziXSzaS._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51Nakmhi+vL._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03']}","{'title': [], 'url': [], 'user_id': []}",Zolure,[],"{""Department"": ""womens"", ""Date First Available"": ""April 3, 2023""}",B0C19ZY18T,,,
AMAZON FASHION,"Ekouaer Plus Size Bathrobe Women's Winter Short Robe Plush Fleece Sleepwear with Pockets (Wine,XL)",4.8,7,['Tie closure'],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71xMR3WrA8L._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41sBjXSDDbL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41sBjXSDDbL._AC_SR38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Ekouaer,[],"{""Package Dimensions"": ""16.02 x 12.68 x 4.45 inches; 1.5 Pounds"", ""Department"": ""Women"", ""Date First Available"": ""November 5, 2021""}",B09J86ZYC9,,,
AMAZON FASHION,LYANER Women's Plain Pullover Underwire Sleeveless Tank Crop Top,3.9,1763,"['95% Polyester, 5% Spandex', 'Pull On closure', 'Hand Wash Only', 'Fabric: Made of a lightweight, breathable polyester fabric, it has a little stretchiness and not clingy at all. Easy to put on and take off.', 'Features: crisscross, cut out, vest halter, wrap crop top, tank tops, cami', 'Match: Great to match with jeans, skirts, denim pants, high waist shorts.', 'Occasion: Women girls crisscross halter neck cutout top suitable for casual.', 'Please check Size Measurements before ordering to ensure a proper fit.If you have big boobs better one size up. Recommend hand wash and hang dry with cold water, do not bleach.']","['Size Measurement:', 'Small: Bust: 74 cm/29.25"", TOP Length: 35 cm/13.75"",   Medium: Bust: 78 cm/30.75"", TOP Length: 36 cm/14.25"",   Large: Bust: 82 cm/32.25"", TOP Length: 37 cm/14.50"",   X-Large: Bust: 86 cm/33.75"", TOP Length: 38 cm/15.00"",   XX-Large: Bust: 90 cm/35.50"", TOP Length: 39 cm/15.25"",   XXX-Large:Bust: 94 cm/37.00"", TOP Length: 40 cm/15.75""']",None,"{'hi_res': ['https://m.media-amazon.com/images/I/41G4Sk+0iSL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/416MTUutU2L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/41PU6NXC71L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/41OBx0bfwiL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/21HveGELraL._AC_.jpg', 'https://m.media-amazon.com/images/I/21FB3FwVQ9L._AC_.jpg', 'https://m.media-amazon.com/images/I/21iCtQU9TFL._AC_.jpg', 'https://m.media-amazon.com/images/I/21x6q50J2eL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/21HveGELraL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/21FB3FwVQ9L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/21iCtQU9TFL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/21x6q50J2eL._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03']}","{'title': [], 'url': [], 'user_id': []}",LYANER,[],"{""Package Dimensions"": ""11.85 x 9.02 x 1.34 inches; 3.53 Ounces"", ""Department"": ""Womens"", ""Date First Available"": ""April 25, 2021""}",B093FJLC2Y,,,
AMAZON FASHION,Ty Chicago Bears NFL Beanie Ballz Clip,4.5,3,['Machine Wash'],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/51AViXc81CL._AC_UL1027_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41NNFeUoCTL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41NNFeUoCTL._AC_SR38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Ty,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""3.7 x 2.2 x 1.4 inches; 0.8 Ounces"", ""Date First Available"": ""October 1, 2012""}",B009K8BTYO,,,
AMAZON FASHION,MEGNYA Kids Snow Boots Boys & Girls Winter Boots Waterproof Cold Weather Outdoor Boots (Toddler/Little Kid/Big Kid) 19TXME01-T5-38 Dark Black,4.0,1,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71ntA2hnU1L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81pLhj1v62L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71e6Y6Y1G6L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71OdUFtsUpL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81c+YNalugL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81nooRofp1L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81kxmCPr6zL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51OWtUsaU4L._AC_.jpg', 'https://m.media-amazon.com/images/I/51rO-H2caQL._AC_.jpg', 'https://m.media-amazon.com/images/I/41yyBp9w7jL._AC_.jpg', 'https://m.media-amazon.com/images/I/41iaXB7fLQL._AC_.jpg', 'https://m.media-amazon.com/images/I/51iLuFT7ZWL._AC_.jpg', 'https://m.media-amazon.com/images/I/51BO0tvLXtL._AC_.jpg', 'https://m.media-amazon.com/images/I/51sdOpfDpIL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51OWtUsaU4L._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/51rO-H2caQL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/41yyBp9w7jL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/41iaXB7fLQL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/51iLuFT7ZWL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/51BO0tvLXtL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/51sdOpfDpIL._AC_US40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06']}","{'title': [], 'url': [], 'user_id': []}",MEGNYA,[],"{""Product Dimensions"": ""1.97 x 1.97 x 1.97 inches; 7.04 Ounces"", ""Item model number"": ""19TXME01-T5-38"", ""Date First Available"": ""August 7, 2019""}",B07SJ6V358,,,
AMAZON FASHION,Ama Larsi Women's Workout Sports Bras Compression Sports Bras for Women Removable Cups Medium Sport Yoga Sport Bra Ivory,2.9,5,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71dHGVCs+WS._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/714ppUooDPS._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71QPwsOBeYS._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71OdP2maS5S._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71z-XPh74cS._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61epmQakoRS._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/31GDMHbSwtS._AC_.jpg', 'https://m.media-amazon.com/images/I/419Zb14tyvS._AC_.jpg', 'https://m.media-amazon.com/images/I/41FygaoZNDS._AC_.jpg', 'https://m.media-amazon.com/images/I/41OFWTtpL4S._AC_.jpg', 'https://m.media-amazon.com/images/I/51p4PQ912aS._AC_.jpg', 'https://m.media-amazon.com/images/I/411dNSu1wZS._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/31GDMHbSwtS._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/419Zb14tyvS._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41FygaoZNDS._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41OFWTtpL4S._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51p4PQ912aS._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/411dNSu1wZS._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05']}","{'title': [], 'url': [], 'user_id': []}",Ama Larsi,[],"{""Package Dimensions"": ""10.75 x 9.57 x 1.22 inches; 10.86 Ounces"", ""Item model number"": ""USWX1267W-3"", ""Date First Available"": ""June 19, 2021""}",B095YSS5LR,,,
AMAZON FASHION,Women's Plaid Long Sleeve Oversized Sweaters Turtleneck Pullover Coffee XL,5.0,3,"['98% Polyester, 2% Other Fibers']",[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/814DSIJkiXL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81DXhvAIWbL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81ChB-k-F3L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/711dOBZtB8L._AC_UL1317_.jpg', 'https://m.media-amazon.com/images/I/81Qvjq3vbNL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81Q57KhUaFL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51bEZqgemcL._AC_.jpg', 'https://m.media-amazon.com/images/I/61VHCkmL45L._AC_.jpg', 'https://m.media-amazon.com/images/I/519SA+slZQL._AC_.jpg', 'https://m.media-amazon.com/images/I/51u2y8Vpg6L._AC_.jpg', 'https://m.media-amazon.com/images/I/614N8ntbMFL._AC_.jpg', 'https://m.media-amazon.com/images/I/61ZLFFJkN8L._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51bEZqgemcL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/61VHCkmL45L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/519SA+slZQL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51u2y8Vpg6L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/614N8ntbMFL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/61ZLFFJkN8L._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05']}","{'title': [], 'url': [], 'user_id': []}",GRACE KARIN,[],"{""Package Dimensions"": ""13.55 x 10.15 x 1.9 inches; 10.55 Ounces"", ""Item model number"": ""CLA02776-1_XL@#WTMVAR"", ""Date First Available"": ""August 22, 2020""}",B08D9GB6JN,,,
AMAZON FASHION,"Swim Goggles+Sets,100% No Leakage Anti Fog UV Protection(3rd Geneeration,One-Piece Earplugs Premium Swimming Goggles), Free Protection Case, Fit Adult Youth Man Woman Boy Girl(4 Colors) (Black-2)",4.3,8,"['Acrylonitrile Butadiene Styrene frame', 'Polycarbonate lens', 'Anti-Fog Coating coating']",[],None,"{'hi_res': [None, 'https://m.media-amazon.com/images/I/71Q5xwk4DcL._AC_UL1461_.jpg', 'https://m.media-amazon.com/images/I/711WAiDLfyL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71Q8ig7J4oL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/51B8UTCs8ZL._AC_UL1001_.jpg', 'https://m.media-amazon.com/images/I/61xDwZkFpEL._AC_UL1461_.jpg', 'https://m.media-amazon.com/images/I/71dwrR4jUzL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61R8CtSHd2L._AC_UL1001_.jpg', 'https://m.media-amazon.com/images/I/81mf6e8nu3L._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41Va1hV+RwL._AC_.jpg', 'https://m.media-amazon.com/images/I/51lmS8k1MjL._AC_.jpg', 'https://m.media-amazon.com/images/I/41FZnXvV8IL._AC_.jpg', 'https://m.media-amazon.com/images/I/51KxaPDZm3L._AC_.jpg', 'https://m.media-amazon.com/images/I/41WUB-umoDL._AC_.jpg', 'https://m.media-amazon.com/images/I/414yD4vpxOL._AC_.jpg', 'https://m.media-amazon.com/images/I/51nqZsKQpxL._AC_.jpg', 'https://m.media-amazon.com/images/I/51IzGGWvx0L._AC_.jpg', 'https://m.media-amazon.com/images/I/51WPeYFh27L._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41Va1hV+RwL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51lmS8k1MjL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41FZnXvV8IL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51KxaPDZm3L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41WUB-umoDL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/414yD4vpxOL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51nqZsKQpxL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51IzGGWvx0L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51WPeYFh27L._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07', 'PT08']}","{'title': [], 'url': [], 'user_id': []}",Mornyray,[],"{""Brand"": ""Mornyray"", ""Frame Material"": ""Acrylonitrile Butadiene Styrene"", ""Lens Coating Description"": ""Anti-Fog Coating"", ""Lens Material"": ""Polycarbonate"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""7.7 x 3 x 2.4 inches; 5.61 Ounces"", ""Date First Available"": ""February 21, 2019""}",B07HYH9LVL,,,
AMAZON FASHION,"EEM women's knitted gloves, soft wool, 3M Thinsulate thermal lining, touch function",3.8,27,"['Wool', 'Imported', 'Pull On closure', 'Hand Wash Only', ""SOFT: Women's pure wool knitted gloves with a soft touch."", 'WARM: The 3M Thinsulate lining inside keeps hands warm all winter long', 'STYLE: suitable for many occasions such as jogging in the park, walking the dog or on the way to the subway', 'TOUCH FUNCTION: suitable for using smartphones, tablets, mobile phones, etc., ideal for leisure, games and sports on cold winter days.', 'COMPOSITION: Upper: 100% Wool; Lining: 100% Polyester']",[],22.95,"{'hi_res': ['https://m.media-amazon.com/images/I/91wlOr4etEL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/A1NWvedejUL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81a4BWoqPiL._AC_UL1454_.jpg', 'https://m.media-amazon.com/images/I/81uVrFB6dwL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71Rn9roI1xL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71RAvdX1DtL._AC_UL1500_.jpg', None], 'large': ['https://m.media-amazon.com/images/I/51j7XTEr9bL._AC_.jpg', 'https://m.media-amazon.com/images/I/51wxlsE6hBL._AC_.jpg', 'https://m.media-amazon.com/images/I/51wHQBj5j5L._AC_.jpg', 'https://m.media-amazon.com/images/I/41yZK6x2X9L._AC_.jpg', 'https://m.media-amazon.com/images/I/419bXVxT5HL._AC_.jpg', 'https://m.media-amazon.com/images/I/415qWzjI7OL._AC_.jpg', 'https://m.media-amazon.com/images/I/31z1E9rtb1L._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51j7XTEr9bL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51wxlsE6hBL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51wHQBj5j5L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41yZK6x2X9L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/419bXVxT5HL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/415qWzjI7OL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31z1E9rtb1L._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT06', 'PT07', 'PT08']}","{'title': [], 'url': [], 'user_id': []}",EEM,[],"{""Package Dimensions"": ""9.84 x 3.94 x 0.39 inches; 4.23 Ounces"", ""Department"": ""Womens"", ""Date First Available"": ""November 4, 2015""}",B01B4ZBZBW,,,
AMAZON FASHION,"FOLO Women's Silicone Wedding Ring Rubber Band - 4 Rings Pack - White, Black, Silver, Pink(7)",3.6,21,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/61YIbJzhvWL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71KkaT4a+LL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71ijt8K9NTL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71OyBsWpZ1L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61AI1QbGXtL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71n0Pchmj-L._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41+q8gHmrvL._AC_.jpg', 'https://m.media-amazon.com/images/I/51XwRrXQYmL._AC_.jpg', 'https://m.media-amazon.com/images/I/517GUS3tH6L._AC_.jpg', 'https://m.media-amazon.com/images/I/516VJhP1ZGL._AC_.jpg', 'https://m.media-amazon.com/images/I/41IWYqUzj9L._AC_.jpg', 'https://m.media-amazon.com/images/I/51FsSVNX61L._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41+q8gHmrvL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51XwRrXQYmL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/517GUS3tH6L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/516VJhP1ZGL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41IWYqUzj9L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51FsSVNX61L._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05']}","{'title': [], 'url': [], 'user_id': []}",FOLO,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.12 x 3.19 x 0.31 inches; 0.18 Ounces"", ""Date First Available"": ""June 2, 2017""}",B06XZ24LBK,,,
AMAZON FASHION,Johnston & Murphy Knowland Runoff Lace Black 9.5 D (M),5.0,1,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71UfpGD00VL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71yYn9LFQnL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/618nYGYr6rL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/31asDfUPx0L._AC_.jpg', 'https://m.media-amazon.com/images/I/31iiFMVNQHL._AC_.jpg', 'https://m.media-amazon.com/images/I/21YElSIV2gL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/31asDfUPx0L._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/31iiFMVNQHL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/21YElSIV2gL._AC_US40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02']}","{'title': [], 'url': [], 'user_id': []}",Johnston & Murphy,[],"{""Package Dimensions"": ""14.2 x 7.4 x 5.1 inches; 1.06 Pounds"", ""Date First Available"": ""March 1, 2017""}",B01LYIX476,,,
AMAZON FASHION,Anooma Polarized Sunglasses for Women Men UV400 Protection TAC Lens TR90 Ultralight Frame A001,4.6,5,"['UV Protection Coating coating', 'Bridge: 19 millimeters']","['Anooma polarized sports sunglasses for men women baseball running cycling fishing golf style with 100% UV protection, TR90 Superlight Frame and TAC HD Lens', 'HD POLARIZED LENS:', '- HD polarized lenses can filter out sunlight reflected glare.- And protect your eyes from long term damage by blocking 100% of harmful UVA and UVB rays.- Restore true color, eliminate reflected light and scattered light and protect eyes perfectly.- Polarized sunglasses cut glare and haze so your eyes are more comfortable and you can see better.', 'TR90 FRAME:', '- TR90 is Unbreakable Ultra light and highly Stress-Resistant Material.- The sunglass is both lightweight and durable for all-day comfort and protection.- If you drop them in the water, they will float.', 'PRODUCTS DIMENSION:', '- lens height:48mm(1.89 inches); - lens width:54mm(2.12 inches);- leg length:140mm(5.51 inches);- nose bridge:19mm(0.75 inches);- frame length:127mm(5 inches)', 'WHAT YOU WILL GET:', 'sunglasses *1 Exquisite Hard Case * 1 instruction book*1 Soft Microfiber Pouch * 1 Soft Glasses Cloth * 1', 'CARE:', '*In order to clean the product it is necessary to use a moist cloth or water with soap. *You should not clean the lenses with dirty fabrics or ones that could scratch the lenses.']",15.99,"{'hi_res': ['https://m.media-amazon.com/images/I/51OOdNgKwTL._AC_UL1000_.jpg', 'https://m.media-amazon.com/images/I/61qr0bxqfJL._AC_UL1000_.jpg', 'https://m.media-amazon.com/images/I/71-dPWdqDAL._AC_UL1229_.jpg', 'https://m.media-amazon.com/images/I/61D-Hndm2+L._AC_UL1000_.jpg', 'https://m.media-amazon.com/images/I/61nAkXdpouL._AC_UL1000_.jpg', 'https://m.media-amazon.com/images/I/61ixCHCuMTL._AC_UL1000_.jpg', 'https://m.media-amazon.com/images/I/51JlD7+RZPL._AC_UL1000_.jpg'], 'large': ['https://m.media-amazon.com/images/I/31shRV766cL._AC_.jpg', 'https://m.media-amazon.com/images/I/411cf8GumFL._AC_.jpg', 'https://m.media-amazon.com/images/I/51PoWG4CTZL._AC_.jpg', 'https://m.media-amazon.com/images/I/51Yf1HCUXDL._AC_.jpg', 'https://m.media-amazon.com/images/I/41lLgh2kh5L._AC_.jpg', 'https://m.media-amazon.com/images/I/51mGqOkMUAL._AC_.jpg', 'https://m.media-amazon.com/images/I/41hJP6-pF-L._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/31shRV766cL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/411cf8GumFL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51PoWG4CTZL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51Yf1HCUXDL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41lLgh2kh5L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51mGqOkMUAL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41hJP6-pF-L._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06']}","{'title': [], 'url': [], 'user_id': []}",Anooma,[],"{""Department"": ""Unisex-adult"", ""Date First Available"": ""October 18, 2021""}",B09JPJ6WT1,,,
AMAZON FASHION,"JC DISTRO Mens Hipster Hip Hop Drawstring Jogger Sweatpants,Mbl001_navy,Medium",4.0,7,['Machine Wash'],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/61ZHpwMwo0L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61TBmR47htL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61lCq+hfRxL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61yAYkpCB2L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/6101LciVnxL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/813UUY0MmKL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41CjsT2c0UL._AC_.jpg', 'https://m.media-amazon.com/images/I/31MHZVjRerL._AC_.jpg', 'https://m.media-amazon.com/images/I/31b2o5PVeJL._AC_.jpg', 'https://m.media-amazon.com/images/I/31gZh2mV0ZL._AC_.jpg', 'https://m.media-amazon.com/images/I/41YmYBllprL._AC_.jpg', 'https://m.media-amazon.com/images/I/516ZWzYZYqL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41CjsT2c0UL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31MHZVjRerL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31b2o5PVeJL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31gZh2mV0ZL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41YmYBllprL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/516ZWzYZYqL._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05']}","{'title': [], 'url': [], 'user_id': []}",JC DISTRO,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""17.99 x 14.02 x 7.99 inches; 15.2 Ounces"", ""Date First Available"": ""April 10, 2017""}",B01EVY2G48,,,
