main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author
All Beauty,"HQ9/52 Replacement Shaver head Blades For Philips Norelco SpeedXL 8240XL 8140XL 8150XL 8160XL 8170XL, 8100 series, 8200 series, 9100 series, and PT/AT900",3.0,47,"['Fitment---The shaver blade compatible with following: ALL SmartTouch-XL & Speed-XL shavers including: 9199XL, 9195XL, 9190XL, 9170XLCC, 9160XL, 8240XL, 8250XL, 8251XL, 8260XL, 8260XLCC, 8270XL, 8270XLCC, 8170XL, 8171XL, 8175XL, 8280XL, 8160XLCC 8151XL, 8150XL, 8140XL, 8138XL.', 'HQ9 Shaver head Blades For Philips Norelco 8140XL 8150XL 8160XL 8170XL 8171 8175 HQ9 shaver Head Blades is Universal Generic High Quality This Blades are compatible with the following Philips Norelco shavers: Series 8100XL 9100XL 8200XL Philips Norelco SpeedXL HQ9 shaver models :- 8140XL, 8150XL, 8160XL, 8170XL, 8171XL, 8175XL 8240XL, 8250XL, 8251XL, 8260XL, 8270XL, 8280XL 9160XL, 9170XL, 9171XL, 9190XL, 9195XL & 9199XL', 'Compatible with following: 8100 series, 8200 series, 9100 series---HQ8100, HQ8140, HQ8142, HQ8150, HQ8160, HQ8170 C&C, HQ8174, HQ9100, HQ9140, HQ9160, HQ9170, HQ8141, HQ8155, HQ8172, HQ8173, HQ8200, HQ8240, HQ8241, HQ8250, HQ8253, HQ8260, HQ8261, HQ8270, HQ8290, HQ9020, HQ9070, HQ9080, HQ9090, HQ9161, HQ9190, HQ9199, PT920 ,HQ8140, HQ9160 ,HQ9170, HQ919.', 'Compatible With Philips Norelco AT/PT Models :AT880, AT895,AT920, AT922, AT941, PT920.', 'The three shaving tracks offer 50% more shaving surface for a fast and close shave. Compared to standard rotary shaving heads.']","['HQ9 Shaver head Blades For Philips Norelco 8140XL 8150XL 8160XL 8170XL 8171 8175 HQ9 shaver Head Blades is Universal Generic High Quality This Blades are compatible with the following Philips Norelco shavers: Series 8100XL 9100XL 8200XL Philips Norelco SpeedXL HQ9 shaver models :- 8140XL, 8150XL, 8160XL, 8170XL, 8171XL, 8175XL 8240XL, 8250XL, 8251XL, 8260XL, 8270XL, 8280XL 9160XL, 9170XL, 9171XL, 9190XL, 9195XL & 9199XL']",18.99,"{'hi_res': ['https://m.media-amazon.com/images/I/61QnDX3bK-L._SL1080_.jpg', 'https://m.media-amazon.com/images/I/51O7IlxBZFL._SL1080_.jpg', 'https://m.media-amazon.com/images/I/61akbdLI4vL._SL1080_.jpg', 'https://m.media-amazon.com/images/I/61AoDBzxh1L._SL1080_.jpg', 'https://m.media-amazon.com/images/I/61Ynb7MdcDL._SL1080_.jpg', 'https://m.media-amazon.com/images/I/61qiZ5kMgDL._SL1080_.jpg', 'https://m.media-amazon.com/images/I/51UJPW23zXL._SL1080_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41+mFlsAVUL.jpg', 'https://m.media-amazon.com/images/I/41N005GLLVL.jpg', 'https://m.media-amazon.com/images/I/41397U6CJ2L.jpg', 'https://m.media-amazon.com/images/I/51Vv+SOLW+L.jpg', 'https://m.media-amazon.com/images/I/41Q3TfNQLNL.jpg', 'https://m.media-amazon.com/images/I/41AJhDus5SL.jpg', 'https://m.media-amazon.com/images/I/31QG5pTiKFL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41+mFlsAVUL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41N005GLLVL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41397U6CJ2L._SS40_.jpg', 'https://m.media-amazon.com/images/I/51Vv+SOLW+L._SS40_.jpg', 'https://m.media-amazon.com/images/I/41Q3TfNQLNL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41AJhDus5SL._SS40_.jpg', 'https://m.media-amazon.com/images/I/31QG5pTiKFL._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06']}","{'title': ['3pack hq3 hq4 hq5 hq56 replacement shaver head', 'Vedio Replaces Your HQ8 /HQ9 SHAVER HEAD', 'HQ9 replacement heads compatible with Philips Norelco ', 'How to replace HQ56, HQ6, HQ8, HQ9', 'How to replace SH30 heads', 'Norelco Replacement Head: Series 5000/AquaTouch Shavers', 'Norelco Turbo Grooming  Shave Wet or Dry, Shave Like a Boss!', 'norelco sh30 replacement heads', 'Philips Norelco SensoTouch 3D 12xx', 'Maintaining and deep cleaning Philips electric shaver '], 'url': ['https://www.amazon.com/vdp/0c4380485e2745e6b3037e6a513400b2?ref=dp_vse_rvc_0', 'https://www.amazon.com/vdp/03d2f9c387a543d796658623c7f3aca1?ref=dp_vse_rvc_1', 'https://www.amazon.com/vdp/0f8a8a1a75aa4e3e950bf8fcfed10b3f?ref=dp_vse_rvc_2', 'https://www.amazon.com/vdp/b46d685ffd254b2f8cc130bc527674a2?ref=dp_vse_rvc_3', 'https://www.amazon.com/vdp/c6ee834627314e439044f0f956fb82ad?ref=dp_vse_rvc_4', 'https://www.amazon.com/vdp/0fc66f8299b14ab6a673a09cae1a9f1c?ref=dp_vse_rvc_5', 'https://www.amazon.com/vdp/0294805250004b0999034f0d6a5bc2bb?ref=dp_vse_rvc_6', 'https://www.amazon.com/vdp/0400fd41f58b484db100e9d41a67da46?ref=dp_vse_rvc_7', 'https://www.amazon.com/vdp/07dc962db7f246efa2af5871e85aa03d?ref=dp_vse_rvc_8', 'https://www.amazon.com/vdp/0a3bfa0bae7940399b56161e1c20e065?ref=dp_vse_rvc_9'], 'user_id': ['', '', '', '', '', '', '/shop/influencer-8e1d2ab3', '', '', '']}",USonline911,[],"{""Package Dimensions"": ""3.9 x 3.6 x 0.8 inches; 0.63 Ounces"", ""Item model number"": ""FLN-HQ9-321""}",B07L49PZ4C,,,
All Beauty,"Reusable Shower Cap for Women – Leakproof, Nonslip Hair Cap for Shower w/ Comfy Flexiband – Soft, Breathable Shower Caps for Women Reusable Waterproof – Durable, Heavy Duty Shower Cap by SMPL OBJECTS (Marble)",4.5,1210,"['DON’T RISK RUINING YOUR HAIRSTYLE with LEAKY plastic hair caps that DON’T FIT. The SMPL OBJECTS Shower Cap is uniquely designed with our LEAKPROOF, nonslip silicone Forehead Strip, keeping your waterproof shower cap SECURELY IN PLACE without leaving creases. Made to fit head sizes up to a 24” circumference, this hair shower cap features our elastic Flexiband for THE PERFECT COMFY FIT.', 'THE AVERAGE SHOWER HAIR CAP is poorly made with flimsy materials, FALLING APART after a few uses. Crafted out of DURABLE, 100% waterproof polyester with a LIGHTWEIGHT, BREATHABLE feel, our washable shower cap is SOFT TO THE TOUCH and resistant to wrinkling & tearing. So you can count on it for LONG-LASTING PROTECTION against moisture – and say buh-bye to the WASTEFUL CYCLE of plastic hair caps.', 'MAKE EVERY SHOWER A LUXURY – Our quality-made womens shower caps help MAINTAIN YOUR BLOWOUT, natural curls, or whatever hairstyle you rock by LOCKING OUT MOISTURE in the shower. Not only will your follicles benefit from LESS FREQUENT WASHINGS, our shower bonnet will also eliminate the EXTRA TOUCH-UPS you would normally have to do post-shower – SAVING TIME, and saving your mane from EXCESS HEAT.', 'THE ULTIMATE BEAUTY GIFT – in a CHIC, CHARMING PACKAGE. In your choice of 5 VIBRANT PATTERNS, this shower cap for long hair, medium hair, and short hair has a gorgeous retro look that’s SLEEK & STREAMLINED compared to other bulky hair caps for women. Our head cap bonnets make perfect STOCKING STUFFERS, White Elephant gifts, birthday gifts for Mom, or centerpieces for a luxurious SPA GIFT BASKET!', 'At SMPL OBJECTS, we believe self-care is essential to your wellness and beauty – inside and out. As a woman-owned, woman-operated business based in Toronto, we make our reusable shower caps with only the best materials and craftsmanship. Your satisfaction is our top priority. If you don’t love your adult shower cap, our team is standing by to help.FRIENDLY: Go green with this washable, reusable shower cap that helps protect the environment.']",[],19.99,"{'hi_res': ['https://m.media-amazon.com/images/I/818WOqL8zOL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/81W5Sd1EzSL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/81hGbrYRZvL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/81RoeWvNpkL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/71aBzMuYY0L._SL1500_.jpg', 'https://m.media-amazon.com/images/I/71T+D1Vwm9L._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51nDvSc1SdL.jpg', 'https://m.media-amazon.com/images/I/51qzIVl5-dL.jpg', 'https://m.media-amazon.com/images/I/519FGPwCIkL.jpg', 'https://m.media-amazon.com/images/I/51Slgc0sswL.jpg', 'https://m.media-amazon.com/images/I/41zI2HN1JOL.jpg', 'https://m.media-amazon.com/images/I/41y-pTbW7iL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51nDvSc1SdL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51qzIVl5-dL._SS40_.jpg', 'https://m.media-amazon.com/images/I/519FGPwCIkL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51Slgc0sswL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41zI2HN1JOL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41y-pTbW7iL._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05']}","{'title': ['Reusable shower cap from SMPL OBJECTS', 'Why I love this shower cap '], 'url': ['https://www.amazon.com/vdp/0c24c716b24e4cd887c70eb1e6b74c79?ref=dp_vse_rvc_0', 'https://www.amazon.com/vdp/08cdb6549e59474ea247fcf0bad4c313?ref=dp_vse_rvc_1'], 'user_id': ['', '/shop/kylielandis']}",SMPL objects,[],"{""Brand"": ""SMPL objects"", ""Material"": ""Polyester"", ""Age Range (Description)"": ""Adult"", ""Pattern"": ""Marble"", ""Number of Items"": ""1"", ""Package Dimensions"": ""9.21 x 6.97 x 0.67 inches; 0.63 Ounces"", ""Manufacturer"": ""SMPL Objects"", ""Country of Origin"": ""China""}",B09GNXK3N1,,,
All Beauty,"Long Corn Wave Ponytail Extension, PEACOCO 20 Inch Wrap Around Ponytail for Black Women Heat Resistant Synthetic Magic Paste Ponytail Hairpiece ( 2# )",3.5,56,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71tm+D1T2yL._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51QqxOfuiNL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51QqxOfuiNL._SS40_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",PEACOCO,[],"{""Material"": ""Synthetic"", ""Hair Type"": ""Curly"", ""Brand"": ""PEACOCO"", ""Age Range (Description)"": ""Adult"", ""Style"": ""Modern"", ""Package Dimensions"": ""12.99 x 3.98 x 0.98 inches; 4.16 Ounces"", ""Item model number"": ""YM-20-2#""}",B087P7QDQ5,,,
All Beauty,10A Human Hair Unprocessed Brazilian Curly Lace Frontal 13x4 Ear To Ear Lace Frontal Closure Kinky Curly Brazilian Virgin Hair(16 inch),3.4,6,[],[],68.1,"{'hi_res': ['https://m.media-amazon.com/images/I/61EzGigP0VL._SL1000_.jpg', 'https://m.media-amazon.com/images/I/71fL+p7DckL._SL1000_.jpg', 'https://m.media-amazon.com/images/I/61un4kmXp7L._SL1000_.jpg', 'https://m.media-amazon.com/images/I/71theTe-atL._SL1050_.jpg', 'https://m.media-amazon.com/images/I/613zz13eZ5L._SL1000_.jpg', 'https://m.media-amazon.com/images/I/71AKT26pVjL._SL1000_.jpg', 'https://m.media-amazon.com/images/I/71AYgUwWEXL._SL1000_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51B52RmloAL.jpg', 'https://m.media-amazon.com/images/I/515pmIjfF8L.jpg', 'https://m.media-amazon.com/images/I/51HLECLu9aL.jpg', 'https://m.media-amazon.com/images/I/51dNDmbTa2L.jpg', 'https://m.media-amazon.com/images/I/51QY5yb4gVL.jpg', 'https://m.media-amazon.com/images/I/51pQBH-VyRL.jpg', 'https://m.media-amazon.com/images/I/61GrSH5ohuL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51B52RmloAL._SS40_.jpg', 'https://m.media-amazon.com/images/I/515pmIjfF8L._SS40_.jpg', 'https://m.media-amazon.com/images/I/51HLECLu9aL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51dNDmbTa2L._SS40_.jpg', 'https://m.media-amazon.com/images/I/51QY5yb4gVL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51pQBH-VyRL._SS40_.jpg', 'https://m.media-amazon.com/images/I/61GrSH5ohuL._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06']}","{'title': ['It is what it says it is.'], 'url': ['https://www.amazon.com/vdp/0cf521d4f6f0483fa5e05f43cfe8fe63?ref=dp_vse_rvc_0'], 'user_id': ['AEJMMHR2RLUVN2V5S6CSCHSVKJLQ']}",Guangxun Company,[],"{""Brand"": ""Guangxun Company"", ""Color"": ""brown"", ""Material"": ""Human Hair"", ""Extension Length"": ""16 Inches"", ""Hair Type"": ""Curly, Kinky"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""15.6 x 5.8 x 1 inches; 3.21 Ounces"", ""UPC"": ""611517777417""}",B01H6WJQ8G,,,
All Beauty,KOSE COSMEPORT CLEAR TURN Premium Royal Jelly Mask (Hyaluronic acid),3.9,76,[],[],11.99,"{'hi_res': ['https://m.media-amazon.com/images/I/71PheKeatnL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/810l5VcxZkL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/71dXOFWzNpL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/715p8X3SDnL._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51ytsUK9hrL.jpg', 'https://m.media-amazon.com/images/I/5137mWm+6UL.jpg', 'https://m.media-amazon.com/images/I/51cqs2wJa6L.jpg', 'https://m.media-amazon.com/images/I/41or4GOok7L.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51ytsUK9hrL._SS40_.jpg', 'https://m.media-amazon.com/images/I/5137mWm+6UL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51cqs2wJa6L._SS40_.jpg', 'https://m.media-amazon.com/images/I/41or4GOok7L._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03']}","{'title': ['this is not my order. can you please fix this', 'Feels Delicious and Nourishing on the Skin! BEST Sheet Mask!'], 'url': ['https://www.amazon.com/vdp/e91e6717a1ed4f30874f9f646ac55736?ref=dp_vse_rvc_0', 'https://www.amazon.com/vdp/0c3f3af2cb534107ad00afcfde792221?ref=dp_vse_rvc_1'], 'user_id': ['AH2PWCVZX2SXWY6BUAOPI6Z2OQ3Q', '/shop/morgansbbd']}",CLEAR TURN,[],"{""Brand"": ""CLEAR TURN"", ""Item Form"": ""Mask"", ""Product Benefits"": ""Moisturizing"", ""Scent"": ""Floral"", ""Skin Type"": ""Dry"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6.61 x 4.41 x 0.98 inches; 4.16 Ounces"", ""Item model number"": ""SG_B01E6HRAP0_US""}",B01E6HRAP0,,,
All Beauty,"N°5 Eau De Parfum Spray for Women, 3.4 Ounce/100ml",1.0,1,[],"['product Since its creation in 1921, N°5 has exuded the very essence of femininity. The abstract, mysterious scent—alive with countless subtle facets—radiates an extravagant floral richness. In 1986, Jacques Polge reinterpreted his predecessor Ernest Beaux’s composition to create a fuller, more voluminous version of the now and forever fragrance: the Eau de Parfum. composition With its unprecedented use of aldehydes and layers of complexity, N°5 was the world’s first abstract fragrance. The Eau de Parfum draws inspiration from the original Parfum. This floral bouquet, composed around May rose and jasmine, features bright citrus top notes. Aldehydes create a unique presence, while the smooth touch of bourbon vanilla yields an incredibly sensual sillage. art of perfuming The Eau de Parfum comes in a spray for easy application.']",99.0,"{'hi_res': ['https://m.media-amazon.com/images/I/61n9weFen2L._SL1500_.jpg', 'https://m.media-amazon.com/images/I/61IGRR71IoL._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/31mlSfnXBCL.jpg', 'https://m.media-amazon.com/images/I/41tcPYdr-bL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/31mlSfnXBCL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41tcPYdr-bL._SS40_.jpg'], 'variant': ['MAIN', 'PT01']}","{'title': ['Classic fragrances that last ALL day!', 'Chanel Coco Mademoiselle  For Women', 'Honest Review Of No.5 Chanel for Women Eau De Parfum Spray', 'HONEST REVIEW Coco Mademoiselle'], 'url': ['https://www.amazon.com/vdp/055f68ee13cc435abee8c533d4fcc722?ref=dp_vse_rvc_0', 'https://www.amazon.com/vdp/0c3ed274408148cca4f6539b3f712972?ref=dp_vse_rvc_1', 'https://www.amazon.com/vdp/0faa4d78c5d54d73a2525970e4933f79?ref=dp_vse_rvc_2', 'https://www.amazon.com/vdp/096b95082ca54838a05896c7f565e264?ref=dp_vse_rvc_3'], 'user_id': ['/shop/tarlespeechlanguageservices-englishpronunciation', '/shop/influencer-70aa7268', '/shop/dailyzeck', '/shop/_chrisoliver3']}",Generic,[],"{""Brand"": ""Generic"", ""Item Form"": ""Liquid"", ""Item Volume"": ""3.4 Fluid Ounces"", ""Scent"": ""Floral"", ""Fragrance Concentration"": ""Eau_de_parfum"", ""Item Weight"": ""3.4 Ounces"", ""UPC"": ""758914248222""}",B0BV1KNVV4,,,
All Beauty,"TOYOTRESS Passion Twist Hair - 16 Inch 7packs Ombre Blonde Water Wave Crochet Braids Synthetic Braiding Hair Extensions (16 Inch 7Packs, T27)",4.4,31,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71rCxobrtlL._SL1001_.jpg', 'https://m.media-amazon.com/images/I/71jhsxtKFfL._SL1001_.jpg', 'https://m.media-amazon.com/images/I/61M1NnyrdhL._SL1001_.jpg', 'https://m.media-amazon.com/images/I/61vbtKdjzlL._SL1001_.jpg', 'https://m.media-amazon.com/images/I/71lYJJkoiFL._SL1001_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51crEpiAb7L.jpg', 'https://m.media-amazon.com/images/I/51I1dSRQgHL.jpg', 'https://m.media-amazon.com/images/I/51Z8eRFLhML.jpg', 'https://m.media-amazon.com/images/I/51pBgBkwwDL.jpg', 'https://m.media-amazon.com/images/I/61Kym6wapVL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51crEpiAb7L._SS40_.jpg', 'https://m.media-amazon.com/images/I/51I1dSRQgHL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51Z8eRFLhML._SS40_.jpg', 'https://m.media-amazon.com/images/I/51pBgBkwwDL._SS40_.jpg', 'https://m.media-amazon.com/images/I/61Kym6wapVL._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04']}","{'title': [], 'url': [], 'user_id': []}",Glinda,[],"{""Brand"": ""Glinda"", ""Material"": ""Synthetic"", ""Extension Length"": ""16 Inches"", ""Hair Type"": ""Wavy"", ""Material Feature"": ""Natural"", ""Package Dimensions"": ""17.32 x 9.09 x 2.83 inches; 1.23 Pounds"", ""UPC"": ""781827814567""}",B08CV2LYTG,,,
All Beauty,Eye Color Quad & Mini Deluxe Lip Set,5.0,2,[],"['Two deluxe mini lipsticks selected from Tom Ford’s personal palette of Lip Colors let you pair different lip looks with the soft, smoky eye of the White Suede Eye Color Quad.']",None,"{'hi_res': ['https://m.media-amazon.com/images/I/71sMJD2olML._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/31UZugEExVL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/31UZugEExVL._SS40_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Tom Ford,[],"{""Brand"": ""Tom Ford"", ""Skin Type"": ""All"", ""Item Form"": ""Cream"", ""Finish Type"": ""Cream"", ""Age Range (Description)"": ""Adult"", ""Package Dimensions"": ""4 x 4 x 2 inches; 0.53 Ounces"", ""UPC"": ""888066097208""}",B081XD2HRD,,,
All Beauty,"Brush Roller, Orange, 7/8 Inch, 12 Count",4.4,7,[],[],None,"{'hi_res': [None], 'large': ['https://m.media-amazon.com/images/I/41q7CUjjLaL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41q7CUjjLaL._SS40_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Nylrem,[],"{""UPC"": ""880544922330""}",B00SK400US,,,
All Beauty,Greenwich Bay Trading Company Fall & Winter Soap Sampler 15 pack of 1.9oz bars - Bundle 15 items,3.6,28,"['French-milled, luxurious vegetable soaps enriched with shea butter, essential oils and natural extracts in captivating botanical scents.', 'Paper-wrapped and offered in a 1.9oz mini soap square. Each Soap measures 2""x2""x1""', 'Great Fall and Winter Fragrances. Perfect for the holiday season.', 'Poly bagged and ready for your packaging.', 'Top Quality Soaps Made right here in the USA']","['BOTANICAL SOAPS French-milled, luxurious vegetable soaps enriched with shea butter, essential oils and natural extracts in captivating botanical scents. Paper wrapped and offered in a 1.9 ounce mini soap square. This sampler consists of one 1.9 ounce bar of each of the following fragrances! APPLE CIDER SHEA BUTTER Soap enriched with shea butter & apple blossom oil. AUTUMN GARDEN Bar soap enriched with shea butter & cocoa butter. AUTUMN HARVEST Bar soap enriched with shea butter & cocoa butter and blended with exfoliating organic oatmeal & wheat bran. HARVEST APPLE Soap enriched with shea butter & apple blossom oil. SPICED PUMPKIN Bar soap enriched with shea butter, pumpkin seed & clove oil. CRANBERRY CHESTNUT Soap enriched with shea butter, cranberry oil & chestnut oil. FRESH HOLLY Soap enriched with shea butter & eucalyptus oil. FROSTED SUGAR PLUM Bar soap enriched with shea butter, plum butter & pure cane sugar. GINGERBREAD Bar soap enriched with shea butter, ginger, nutmeg & honey. MISTLETOE Soap enriched with shea butter & cocoa butter. PEPPERMINT FROST Soap enriched with shea butter and peppermint oil. SNOW LILY Soap enriched with shea butter and cocoa butter. SUGAR PEAR AND WINTERBERRY Bar soap enriched with virgin olive oil, shea butter and pure cane sugar. WINTERFIELD Soap enriched with shea butter and cocoa butter. WINTER GARDEN Bar soap enriched with shea butter and nectarine oil and blended with exfoliating wheat bran.']",None,"{'hi_res': ['https://m.media-amazon.com/images/I/91K+pL1FSbL._SL1495_.jpg'], 'large': ['https://m.media-amazon.com/images/I/611RGjoFdIL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/611RGjoFdIL._SS40_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Greenwich Bay Trading Company Soaps,[],"{""Item Form"": ""Bar"", ""Brand"": ""Greenwich Bay Trading Company Soaps"", ""Scent"": ""Eucalyptus, Honey, Pear, Peppermint, Chocolate, Ginger, Lily, Cranberry"", ""Material Feature"": ""Organic, Natural"", ""Age Range (Description)"": ""Adult"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""8 x 4 x 6 inches; 2.05 Pounds"", ""UPC"": ""637776998424 794168192348"", ""Manufacturer"": ""Greenwich Bay Trading Company Soaps""}",B015QSOGC8,,,
All Beauty,FEAYEA Replacement Norelco HQ8 Shavers Head Series 8800 7800 7100 7200,3.0,9,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71iJPsX597L._SL1500_.jpg', None, 'https://m.media-amazon.com/images/I/71-dxmucUtL._SL1200_.jpg', None, None, None], 'large': ['https://m.media-amazon.com/images/I/51s9OnlSxaL.jpg', 'https://m.media-amazon.com/images/I/511BTS5n1vL.jpg', 'https://m.media-amazon.com/images/I/51213xQH6UL.jpg', 'https://m.media-amazon.com/images/I/41j2XuJJmnL.jpg', 'https://m.media-amazon.com/images/I/41ulrW0AydL.jpg', 'https://m.media-amazon.com/images/I/41IcgSIw1rL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51s9OnlSxaL._SS40_.jpg', 'https://m.media-amazon.com/images/I/511BTS5n1vL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51213xQH6UL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41j2XuJJmnL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41ulrW0AydL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41IcgSIw1rL._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05']}","{'title': [], 'url': [], 'user_id': []}",FEAYEA,[],"{""Package Dimensions"": ""3.9 x 3.6 x 0.9 inches; 1.59 Ounces"", ""UPC"": ""681381659829""}",B07QS8JQTJ,,,
All Beauty,BABEYOND 1920s Flapper Short Wig Great Gatsby Bobo Wig Gold Straight Wig Flapper Costume Hair Wigs Accessory (Gold),3.6,2,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/91+yekJi7mL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/81pbGS7BIbL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/81iZQO0izkL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/91SxtmHrq-L._SL1500_.jpg', 'https://m.media-amazon.com/images/I/81O1-oerSkL._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/519hTjyeA-L.jpg', 'https://m.media-amazon.com/images/I/41aAkAUAi1L.jpg', 'https://m.media-amazon.com/images/I/41WhVwhAORL.jpg', 'https://m.media-amazon.com/images/I/51ELu-mRETL.jpg', 'https://m.media-amazon.com/images/I/51JesjmpklL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/519hTjyeA-L._SS40_.jpg', 'https://m.media-amazon.com/images/I/41aAkAUAi1L._SS40_.jpg', 'https://m.media-amazon.com/images/I/41WhVwhAORL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51ELu-mRETL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51JesjmpklL._SS40_.jpg'], 'variant': ['MAIN', 'PT02', 'PT03', 'PT05', 'PT07']}","{'title': [], 'url': [], 'user_id': []}",BABEYOND,[],"{""Package Dimensions"": ""10.1 x 8.3 x 2.9 inches; 11.22 Ounces""}",B083TK1VVJ,,,
All Beauty,"Freetress Synthetic Equal Drawstring FullCap FLATTER GIRL 30"" Color: #1 Jet Black",5.0,3,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/6112hglKqHL._SL1000_.jpg', 'https://m.media-amazon.com/images/I/613RaYVKkBL._SL1000_.jpg', None], 'large': ['https://m.media-amazon.com/images/I/4191k7xo0oL.jpg', 'https://m.media-amazon.com/images/I/41Npe8lRYNL.jpg', 'https://m.media-amazon.com/images/I/41Vql9vNyAL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/4191k7xo0oL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41Npe8lRYNL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41Vql9vNyAL._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02']}","{'title': [], 'url': [], 'user_id': []}",FreeTress Equal,[],"{""UPC"": ""821090697372""}",B01BXDO972,,,
